,review_id,restaurant_id,user_id,rating,review_text,timestamp,useful,funny,cool
115,NTGbK6a4fr3zdh8jCKuFcQ,dtqT51H8Q8mIvrLylVuiZg,PzWBUzHIaIvqn4tS4nBNFw,4.0,"I'm not a big fan of maki. I prefer sashimi. Luckily OMG was able to accommodate my desires. I sat at the bar and told them how much I wanted to spend. Then they made me a beautiful tray of the chef's choice. The plate was beautifully prepared. The fish was flavorful. The service was good. 
The 4/5 is because my water went empty and so did my ginger. Other than that, I will be coming back.",2017-05-26 01:22:47,0,0,0
116,QqWnAr2Es3yLYZVH5HPv7Q,VUtazCTIc0aoOrQprP_s-Q,QFF1f0rttfk2BqDYVhFsAQ,1.0,"Worst fajitas I've ever had, totally bland. Side of rice in a Dixie cup!! 18.00 to share the worst fajitas I've ever had. Zero flavor. My boyfriends brother got the meatloaf, it tasted just like how canned dog food smells. All bad. I didn't like Toby before, now i feel ripped off by him. Highway robbery! It doesn't get worse than sides in Dixie cups, it was similar to convalescent home food, for those on a salt free, spice free diet. this place is a ramshackle.",2013-12-29 05:16:32,1,1,0
117,CZ9fxatQgCxbZwipERL28w,_j2EtQtgLuXGRBfbM5YwZA,TmnQTsp4pKZ1chDbpSVCTw,4.0,"A very good Chinese restaurant.  The taste is authentic, and the service is fast.  It gets crowded during dinner times and late night.  My husband and son love the spicy beef noodle soup.  I had the Pai Gu noodle soup. Didn't really like it.  I think I will go with something else next time.",2013-05-29 01:23:49,0,0,0
118,JjYEzvgbEN83OeerPdkIhA,_j2EtQtgLuXGRBfbM5YwZA,eOz2IdGXU6NqU_wcaelkDQ,4.0,"This place is on the first floor in the Casino next to sport bar/betting area. You can find this place if you cross the bridge from Treasure Island and go down the elevator and enter the first doors you see to the left.

This is pretty cheap compare to other place on the strip. Expensive compare to places like Chinatown. I had the shrimp fried rice and wanton noodle soup. It was good. But I have to admit I've had better but still very good. I would come back to this place. I wish I could of try other noodle soup.",2010-10-05 19:09:18,0,0,0
119,Cy2U8UNATiuwFDr5MM4ydA,UeEzvTGkSyaHRvWTlZ1ISA,biEyGxUBa3gB_WibmIGEdw,5.0,"I really enjoy coming to this place. It is my go to Thai place. Their curries are amazing and they give plenty of portions. As for their Thai tea, it is one of the best I've had. I recommend this place for sure!",2018-03-04 01:51:41,0,0,0
120,1cEfN79oY1biC-qvtWtrYA,DVfCbJhJUDWRlUfrKzaKOA,y4xcsxe5Yrbo9yly8M9Cpw,4.0,The food is great coming to you super fast! staff have a ton of attitude! I can deal with attitude for a good meal,2011-01-08 23:22:27,0,0,0
121,3o6zuUVWB6jHSaV6tO9K5Q,-iFvYhgysvjkxckCr42NRw,YV5esNqiaTiSnHUwGF_qyw,4.0,"If you like Indian food home style and that too in vegas , you should visit Rani's . During our recent vegas visit we only ate there , I only wish that they keep open attests till 10 as 9 is too early from vegas point",2013-12-08 00:26:01,1,0,0
122,06ki7bRUwTIwcurXDzxQ2g,a0v7Si0DK4cIko7AQY4YXg,3wB-JjsUjkvdNUDRnChsVg,4.0,"This is an interesting place. The inside is open and very utilitarian. There are not a lot of frills. The service is good and the prices are fair too. I enjoyed my meal, but I could not eat hear to often without gaining a crazy amount of weight. Everything is tasty, but not great for you.

I ordered the Mexican Crepe. I can assure you this is not what the French have in mind for crepes. That being said it was good and very filling. The crepe is filled with homemade chorizo, onions, green chilies and cheddar jack cheese. It is served with their Habla Diablo potatoes and toast. The flavors combined for a very good overall product. The potatoes were pretty good too.

This is a great place for breakfast food. Which as we all know is great for any meal.",2016-03-07 01:51:40,9,7,9
123,ewKkpJ-5hpnvwD4eF1PyPA,LPMZ9N1sAjs2nDx7DmiZ2w,AncQl5RfA7Apcsttd_s84Q,5.0,"Buen servicio recomiendo a mis paisanos de Mexico y de habla hispana  la comida es excelente y el servicio es 
rápido.",2018-07-17 02:25:48,0,0,0
124,YFB9gxgvSCgIswpQtQOq3g,CtZ3HujCLTChyoad_L-nHA,Kq_Cg-INSv4i8wNo1kDF-w,4.0,"Their concept is pretty cool... You get to create your own pizza for $7.99 w/ unlimited toppings (they have pre-created ones as well). They gave out cards for free pizza during their grand opening, so of course I had to try it.

I got the craft your own pizza & chose: Double Dough, BBQ Sauce, Italian Cheese, Ricotta Cheese, Pepperoni, Italian Sausage, Crispy Bacon, Mushroom, & added Fresh Spinach after it was baked.

Although their pizza was good, I honestly wish I enjoyed it more.

I can't pin point what was wrong with it. The dough was soft, meats were good, they gave ample amount of each topping, and 1 pizza could definitely be shared between 2 people. But, there was something still missing... Like as if everything was a little bland for my taste buds. Nonetheless, it was good & I'm glad I got to try it.

The atmosphere is very chill & casual, and the employees were super nice & friendly.
Like all new things, opening day can be a little rough. But despite the cons above, I'd still give them another chance & hopefully my pizza will have more flavor next time.

I initially wanted to give it 3 stars, but I'm giving it 4 stars for satisfying my hunger, and for its potential.",2016-05-19 06:20:12,4,2,3
125,mvtxQm3E92MHwG1pLRxcNA,lXCmTGagqHuPgaeN2g2P1Q,ZTmeH2pwsYBgECzPRO_1NA,5.0,This has got to be one of the best pizza I've had and I've had a lot of different pizzas to compare it to! Too bad you don't have one near my house. Great job guys!,2018-03-15 20:07:20,1,0,0
126,o0pzDxxQ-I6KJQU8UjDVTQ,M51gw2cz_vXarNBLbKkOxQ,WgS24X_UKhJ4Ub1JSSLNFw,5.0,"The green chile huevos rancheros is the best breakfast dish I've had in ages. Perfectly cooked and seasoned pork in a yummy sauce. The seasoned fried potatoes were also cooked perfectly and were not greasy at all. When the food is combined with a very attentive waitress, it equals a win!",2014-09-09 19:12:30,0,0,0
127,Ito96VIiRF6nM_9DqfSpFQ,dtqT51H8Q8mIvrLylVuiZg,lo6jHX0ZMAwQkjQYMnr1Lw,3.0,"The fish is fresh, but that's about all they have going for them. Service is lacking. Serving sizes are small - unless you REALLY love the rice more than the fish. If they'd put more fish on that rice, it'd be WAY better",2018-02-23 22:07:36,0,0,0
128,wIznxPPEwHDEAis1lUOtYA,gdb4gmSI5eJcuXLZ3BfgtA,j18uEQfl68ZL-Xa5KlunLQ,5.0,"Love this place salt and pepper shrimp,roast duck, chow fun is amazing !!! Must try. I'm glad I don't have to drive all the way to china town for great Chinese food",2014-04-19 20:04:52,0,0,0
129,hNzNQMdorZlx7Q0j7uhfog,A4zLP5AyKEEHQr_dWEZKig,b0ogsbM7IbVWQfo_v6ce5g,5.0,"Ridiculously good. The fresh warm pita with zaatar comes in a small brown paper bag. Great with any of the mezze dips. We got babaghanoush and lebneh (yogurt). We also got the brussel sprouts with cashews. Just the vinaigrette with the roasted sprouts is amazing. I can't explain the taste but if you like brussel sprouts, get this! For the main, my mom and I split the grilled branzino and the grilled octopus. The branzino was delicious. Perfectly grilled, and not too dry. The octopus wasn't cooked enough in my opinion. It's very hard to do, but it just wasn't the correct texture. Overall, Cleo is a great place. It's on the opposite end of the strip but just hop in an uber and have some delicious Mediterranean food!",2016-09-18 16:10:20,0,0,0
130,8LMVfZ_M1lzXcT_3lWZzww,a0v7Si0DK4cIko7AQY4YXg,Kl8MJLqnuQ_Mo_R4Sr2OXg,1.0,I wasn't impressed with the food at all.  It was below average.  I feel IHOP is the same or better.  Server didn't seem to interested in helping us or answering any questions we had.  I will not recommended this place or come back here again.  I'm surprised that the reviews are this high.  Maybe today was one of their off days.,2016-11-21 20:04:30,0,0,0
131,kDazr-9SvRdhcYqwhw93Mw,z2CVPfaG8C_rydUZCcsqbw,_Myhjqjob0ST8a96BzQBPg,5.0,"Wow can I be more impressed? First of all, if you are a ramen enthusiast, then you have heard about shin sen gumi ramen from LA j-town. Shin-sen-gumi is the crown of ramen on the west coast, so to be able to go up against shin sen gumi is something to be proud off. The tonkatsu ramen soup here taste almost identical to shin sen gumi and I was blown away. Most establishments have really salty or weird flavor soup base like adding butter and garlic for a more western tongue (names I would not mention). The noodle here is the thin style but was a bit more soft compared to shin.  The owner said he could make it more chewy if I wanted to since everything is made by him including the noodles. He also said that his ramen has no added msg or preservative which is surprising to hear. I mean what? Asian food with no msg = mind blown.

Now for the con, the chashu and egg is very average. Here I feel the meat isn't marinated as much and not as sweet. The egg is bland as well like a hard boiled egg, maybe that was the intention to accentuate the flavor of the soup. The place needs more tables also. 

So why did I give 5 stars, based on the soup, noodle, and no msg, this place is on par with shin sen gumi. I support local family business and no longer need to go to la for good ramen. This will be my primary spot from now on.",2017-10-24 20:47:11,4,0,4
132,55BTObTltae7IaNzCG-XwA,VUtazCTIc0aoOrQprP_s-Q,cYZJLZFR7XvLskHYrOCAQQ,2.0,"We used to love this place but yikes it has gotten pricey and the food is not that amazing.  We spent $65 for two burgers, onion rings and a beer!  Even by vegas standards that is pricey for a couple of burgers!  The wait is long and the atmosphere is crazy noisy at best.  This used to be a favorite vegas stop, but I think I have been there for my last visit.",2012-04-28 17:23:20,0,0,0
133,0qW3G3MyVlc00WyZ6iP_ww,AUl6myFhTAbEqt0GMdKHiw,CizFL0gHiHZduv10-eaPaQ,1.0,"Roach by the kitchen door... Considering floor was filthy, makes sense roaches a hanging out. Must note,: roach was on the back squirming around like it was dying and after the staff was notified, they came and swept it up.",2014-06-27 21:16:35,0,0,0
134,476xgXpx0Z2k1kINJMB_BQ,o69XnnmtOaj6a2sjOTsGeg,-6sK3CL1g1OP1FMawX2hxA,5.0,"I love this Capriottis! I don't eat meat and normally don't like most fake meats but they have an awesome vegetarian cole turkey. I highly recommend it. Their employees are really laid back and they are always super giving with the ingredients they put in their sandwiches. Try this sandwich shop and you won't regret it, trust me!",2014-10-11 16:57:28,1,0,0
135,-U9nCjza1EgJoNcdUOY8jQ,atVh8viqTj-sqDJ35tAYVg,HcJEucT51evFReaaa_ID_Q,4.0,"Has a California beachfront feel to the restaurant. From swimming trunks and bikini's hang from ceiling, to the surfboards hanging on the walls. Very friendly staff and the food is good, a bit pricey but good.",2010-08-21 00:57:36,0,0,0
136,_9JM5H_RNoVXNYjLJKYwDA,DVfCbJhJUDWRlUfrKzaKOA,J-WfsRmH4VPsycArml_G9Q,1.0,"My mom in disbelief wanted to buy BBQ take out from Sam woo because she thought this place was good,  just like the one in LA. We order roast duck, chicken  and BBQ pork. 

BBQ pork was fresh when we got it, it came out fresh in front of our eyes.  The color and the char was there. But eating it was a disappointment because the nice piece of red BBQ pork was just food coloring and nothing else. We were fooled by the looks of the item. There was no taste to it, totally bland. Only color.... 

The chicken was over marinated by salt. The meat was rough. There was no possible way for my family to eat it because it was too salty. I know my mom would hate me if I threw the chicken out, so I suggested maybe we can make porridge out of it? I don't think the chicken porridge would taste any good either. But it's in the fridge. Maybe I'll throw it out tomorrow without letting her know? 

Lastly, we had the roast duck. It actually wasn't bad. They had the duck right....  But hours later, I felt very thirsty, hinting that there was a lot of msg. It was weird cuz I haven't had msg over shock in a long time. 

I'm not going back here again. Originally, I just wanted to prove my mom wrong about their food. Although I succeeded in proving my mom wrong about their food but I really shouldn't attempt the idea of letting her try this place out. It was a bad choice on my end.",2015-12-05 10:38:52,0,0,0
137,4m3-KvNx14oF7hUMPS_AWQ,k1PkpDm5d5pYJI1K_3UYpw,F6zrhW-q0gxqJayoD-MPiw,1.0,"Looking at other reviews, it looks like this Nathan's is unique in its grossness.

We went there for breakfast on our last day in Vegas as we didn't want to spend time going to another hotel.  The line at McDonald's was long and there was nobody at Nathan's.  Now I know why.

The express breakfast (which is the only breakfast option) is $8 or $9.  The food was horrible and greasy.  My wife was literally gagging trying to choke down her food and ended up just eating the soft, moist toast.  I'm a bigger eater than her, and even I was having trouble.  Just disgusting.

The food on my plane ride here was much better.  If  you're trying to decide between the two, go for McDonald's.",2010-10-06 17:41:35,0,0,0
138,bI3P6OGoeQ6qMiZnL5eaiQ,o69XnnmtOaj6a2sjOTsGeg,OnMSdElNtboMIx1fXo82fg,5.0,"Oh Capriotti's make your way across the Pacific Ocean so I can eat a Capastrami again!!

Being in Las Vegas and craving for a solid pastrami sammie I ask Elite Bruddah Nelson Q. for the go to place. I already have been to Rocco's Deli (another suggested place by Nelson) and wanting to try something a little different Capriotti's was my choice.
We arrived to a clean small eatery with a simple menu, the smallest Sub is a 9 inch. 

http://www.yelp.com/biz_photos/capriottis-sandwich-shop-las-vegas-8?select=Mk6y8rvqgYQ7NhvV822Oig#uzdOvuGtUNaUGI2wDvYQTw

I had a Capastrami 9 inch Sub which was more than enough for me! The Hot Pastrami combined with swiss cheese,Cole Slaw and Creamy Russian Dressing made me one ""Happy Guy!!"". It was really really great and messy..I love messy sammies!!

http://www.yelp.com/biz_photos/capriottis-sandwich-shop-las-vegas-8?select=Mk6y8rvqgYQ7NhvV822Oig#oI55hwpoNbZzymrD3CU2FA

Award winning Sandwich Shop, now I see why!

http://www.yelp.com/biz_photos/capriottis-sandwich-shop-las-vegas-8?select=Mk6y8rvqgYQ7NhvV822Oig#UIND7_3VWTAOb72Ue0RR5Q

*This ain't no Subway...Not By Far!*",2013-05-29 00:48:13,17,11,15
139,PBMeH4qjE3mVCUOi067r8g,BIbjBxoiJLS8CnNsSP64TQ,-UiyhGZ5gYPdF9ssN_Us_w,1.0,"One word: AVOID. Zero Stars if possible.  

For what I spent, I could have had a real gourmet sandwich or salad at Wolfgang Puck's cart!  

$9 for a salad of a handful of lettuce (I asked to more and the guy grudgingly gave me a few more pieces of the iceberg lettuce with an admonition that he really wasn't supposed to give me more!), and a sprinkling of chopped over-cooked chicken. Thank goodness there was a bit of rice and black beans underneath otherwise the order would have been really dry!  There are plenty of other places in the airport with better food and service than this dirty burrito place. 

Note to self: don't expect great service or people working in Las Vegas, esp at the airport.",2012-03-30 06:03:09,0,0,0
140,rwNDOSMSkZ32NXgxr9iqvg,a0v7Si0DK4cIko7AQY4YXg,WnUk-sqXTbHRBCUjkbQ34w,5.0,First time here and I had the Country Fried Steak skillet. It was delicious and more than enough food. Great attentive staff with a positive attitude. Highly recommended!,2017-07-08 19:39:23,0,0,0
141,OxwIhzLoa3DQOh91Xuh9qQ,LPMZ9N1sAjs2nDx7DmiZ2w,0xoTiLD3xfY4QPxQFpiU2g,1.0,I'm never ordering from here again. I've been ordering for delivery from Palmeros for almost 2 years. The food is mediocre but it's cheap. The last 4 times I've gotten anything from there it's been at least 15 minutes later than said. Today it was 30 minutes later than confirmed in eat24. That's an hour and 15 minutes... Ridiculous.,2015-03-18 19:51:07,1,0,0
142,k-a-0vhDazbaH5RXTU7Xqw,hCsJv234v62MgdsUU1j8dQ,aGrTJXTqXAhJOPhB-HzhRw,5.0,Definitely the best deal in town. They give pretty good size servings and fairly cheap. Everything on the menu is recomended.,2011-01-08 23:42:34,1,0,0
143,0FpA2v9vSq-n85HZVR6lMw,Os1n1_idfw9vv9kwULGJnQ,z8oWtLQVMHRR64wecCW8Fw,5.0,Great spot for a casual and tasty Korean and Hawaiian meal. Came with the family and the portion sizes were huge and the combo plate was particularly good. Friendly service without the seedy Las Vegas vibe of some of the other smaller places.,2015-06-21 03:52:28,0,0,0
144,jBdBjz0zFlj5m5EF-Bpi1w,UeEzvTGkSyaHRvWTlZ1ISA,xqtArsleIggYc6P7W27Pyw,5.0,The Thai food here is amazing. I got the Pad see ew and it was delicious. The staff is very friendly.,2018-03-04 02:43:43,0,0,0
145,i4SChM5NjwtkAYoDw8mOXA,sOYsxYYFl03PhHmz_rBDZQ,iN9ussjAnJ1CPfgjCkZwTg,5.0,"Was a little u sure when walking in, but so happy I gave this place a chance!! To start, I ordered the bacon wrapped dates/meatballs, I wasn't completely amazed by these, but the weren't bad by any means. The AMAZING appetizer was the crispy gnocchi, it was soooo amazing, we ordered a second one after we devoured the first. For the entree, I ordered the Shepherds pie. What impressed me most about this item was the fact it was made to order and not pre batched!! I wanted it without mushrooms and peas, to my surprise, this was no problem!! It was definitely the best Shepherds pie I've ever had.  The only issue I saw was that there was only one employee working the room (he was hostess, waiter, bartender, and busser) and although we arrived at 3pm on Sunday, which is probably extremely slow time for them, he was busting his ass running around and when he was going to the kitchen to get meals, customers were waiting for a table long enough that one couple left. This situation never effected us thankfully. I will definitely be back!!",2015-12-21 00:00:46,0,0,0
146,dwssrO5w8xbZdeXMpjWFHQ,2vr2yGIzSehe_ITFamNpyw,c7e6JesWIxMe7Pd8YDb8ag,5.0,Tacos were really good the handmade tortillas were awesome!!! I would love for them to add carne asada to the all-you can eat menu . Salsas were very good they weren't spicy for those who don't like spicy food.  For me I like my food spicy. I tried my kids churros and they are to die for !!! Great job Fun Tacos will be back for more .,2018-09-25 03:51:21,0,0,0
147,3CtYPZLR4vP7qW4d8FzJDw,_j2EtQtgLuXGRBfbM5YwZA,hrjBMtxpzhg6eqS5BpoKXQ,4.0,I was hungry for some authentic Asian food while staying at the very expensive Venetian hotel.  It's hard to find good Asian food at an high end hotel but this place here is pretty good and authentic.  I ordered the bbq pork and chow mein.  It was good and big portions too. I will come again.,2016-05-31 04:47:28,0,0,0
148,tWyh2BLfSvZDPqdtJNrUww,lXCmTGagqHuPgaeN2g2P1Q,G69bboYuOJtlV_XFvxVfmQ,3.0,"The pizza is pretty good here, the chicken wings are just ok. The prices are higher than a regular pizza place and the taste is maybe two notches above Pizza Hut. But I order every once in a while because the service is good, and once you start to order with them, they send you coupons and cute little letters in the mail saying they miss you (when you haven't ordered in a while).",2015-12-20 20:57:45,0,0,0
149,7PluGOvGEACJSCQchNLBOA,z2CVPfaG8C_rydUZCcsqbw,8xZLVGMzgIgAMIQeJZNuog,5.0,"This place is going to be my new favorite ramen place in Vegas. Wife and I both ordered the Shio ramen, and I got some extra chasu. Broth was simple yet very flavorful. I really liked the thick cut chasu with a bit char flavor to it. As for noodle, I personally like thick noodle more, but their noodle was perfect with the soup, so I'm fine with that.
Other than the food itself, I like how you sit by the bar and the chef serve the ramen right to you. The store also provide hair ties which my wife felt was very thoughtful.
Overall, wife and I both enjoyed our ramen, friendly service, definitely will be back",2018-01-21 08:27:05,2,0,0
150,kWyHb5aBlx1cy1IAajoNZg,a0v7Si0DK4cIko7AQY4YXg,x2fJZiopOtPwTDcfOeTzKQ,5.0,"We always come here after church on sundays!! Love their banana muffin... the manager is always checking on you if everything's ok and the service is fast.. this is our regular routine on a sunday.. my husbands gets the ""WORKS OMELET"" and I always get my ""Mushroom cheese sour cream omelet""",2014-06-28 00:09:54,0,0,0
151,p6C9P07_BmPes87ywERLFQ,o69XnnmtOaj6a2sjOTsGeg,ZX89n6A73UbLQCt6YZtd5w,2.0,Went in to order and no one in line before us. There are two people working (one for register and the other for sandwiches) while the manager is in her office. 6 more people walk in with multiple orders. It then took 30 minutes to make our sandwiches! The manager did not jump in to help at all. 5/28/18,2018-05-28 21:30:47,0,0,0
152,frSCHCWQkhiHs7Z4X7HoFg,A4zLP5AyKEEHQr_dWEZKig,ZiPvmRI-aUfvjd9qabu5cQ,5.0,"Try everything! You cannot go wrong here it is fun!
It is like a tapas place except it's eclectic, and innovative. 
They serve everything course by course and you share... I came here with my mom we had a blast. 
On top of it the staff loves the food too and they are excited to share ideas and get excited about the food as well.
The atmosphere is interesting and kind of eclectic almost like a puzzle ... Old books, busy tiles, strange ceramic cookware.... Not pretentious at all but definitely a place that welcomes you and treats you like a king. 
Whether it's date night, fun with friends or family please go here and give it a try... FUN... How eating should be...",2016-07-25 05:18:27,1,0,0
153,kanag0SPayf1XkU5xT-esw,a0v7Si0DK4cIko7AQY4YXg,vXX7ZHFphQzSCaYfnVY6BA,4.0,I had the bacon avocado omelette with sour cream and it was delicious! My mom went for the Portuguese sausage egg plate and she loved her meal. Our server Kat was so friendly and helpful! Love this place!,2015-03-04 19:28:21,0,0,0
154,zsKpCwKTLPrEy9s3UUERnQ,Gyrez6K8f1AyR7dzW9fvAw,bynvmNP-F_US3wW9s1SrZw,3.0,My experience here isn't that great. The dishes that my friends and I had could have been better. The price is a bit high for the quality.,2013-10-24 05:50:16,0,0,0
155,Uki8_ESdxcv7x4TNhVhSxw,z2CVPfaG8C_rydUZCcsqbw,pp6vH9735eDVbYTkFIvo7Q,5.0,Was looking for a Raman place at late night. Most popular ramen places were full with people waiting in line so decided to get this new restaurant a try.  Most of the ramen shops here are tonkotsu base. Was surprised with their chicken broth base. It's very light and smooth. Taste good with their fresh home made noodles. Definitely recommend their Raman. Hope they'll have appetizer and side dishes in the future.,2017-10-24 22:10:36,1,0,0
156,TYN6EHWHP6xIL8vJlDky6A,VUtazCTIc0aoOrQprP_s-Q,-iHFk1V8veC-JvkI6MDBrg,1.0,Horrible food & service. Have been here several times in past and was great. Will not come back after this experience.,2016-06-11 22:15:39,2,0,0
157,3nO9SrwcLRE6D7O42sYqXQ,A4zLP5AyKEEHQr_dWEZKig,Y0qhtu7hHefyYctCLpExTA,5.0,"While I would not say this is one of the best meals I have had, I will say it was one of the best for the money.  Very trendy, mediterranean tapas style restaurant.  Open kitchen, in the center of the restaurant.  Food, service, and atmosphere were all very good.

Main reason I am giving this restauran 5 stars instead of 4, is the value.  We had a table of 4, we all had too many dishes, plus a couple desserts, and cocktails.  This all came to only $50 per person, which in most LV places similar, would be $100+ per person.  We will definitely return",2014-10-27 13:06:22,1,1,1
158,LrQFOgyCDfk6ui2XPlpp5A,_j2EtQtgLuXGRBfbM5YwZA,4-pOz1BzZ88w2LaPPdl8rg,4.0,"Service was good. The prime rib pho (around $17) and Szechwan beef noodle soup (around $13) were both delicious. The noodles in the beef noodle soup was probably the softest and smoothest noodles I've had. Not sure I would come back though due to the price which was the reason a star was knocked off. However, it was good to experience this place once.",2015-02-16 11:37:54,0,0,0
159,u0MLhRWgtGDWbMnlZeHbsQ,DVfCbJhJUDWRlUfrKzaKOA,91r0ZXBv1VhCSOCBnfJShA,1.0,"The waiter took our order and we never saw him again. He failed to bring us our ice waters and when we flagged somebody down the hostess ended up bringing out 4 cups and a large container of water. She didn't even bother to pour it she set it down and walked away. To top it all off they also failed to bring out a dish we had ordered, which we would've told him had he ever came back to our table. 

The cherry on top is they tried charging us for a dish they never brought out. Don't go here unless its the last option. There are much better places to eat at with much much better service.",2013-08-03 19:34:56,1,1,0
160,UKmLA4hFLVnq9SFk4WZJqg,sOYsxYYFl03PhHmz_rBDZQ,TT8TNLthJHNvMYdHFwDDeg,5.0,"My husband and I ate here on a Saturday night around 830pm. There was a very large party, a couple of normal parties, and the bar was about half full. We were seated right away and were given water immediately. My husband and I don't get to go out often so we were taking our time and our server, Eric, never rushed us and kept checking until we decided. As I'm a nursing mother, my son had a dairy allergy so I have to be careful about what I eat. Eric made sure to double check the ingredients before putting my order in. Our food came out fast and hot. The sweet potato fries and calamari were cooked to perfection. My braised beef was so tender than it fell apart using only my fork. My husband got a shrimp and chicken pasta that was so big he had to get a box for half of it. My only complaint is the lighting was very bright...very very bright.",2016-01-04 05:40:44,0,0,0
161,LNj79wYaSFjhWkvkDYWmzA,a0v7Si0DK4cIko7AQY4YXg,mYzQrwbAYJEPc9L2Avxj5g,5.0,The food is great!! Very fresh and flavorful. Definitely a must GO to when you visit Vegas. Our waiter Matthew was very attentive and professional.     I will absolutely come back again.,2018-04-27 19:28:18,0,0,0
162,8j2M1ZsCReRbq2xKvutm4g,sOYsxYYFl03PhHmz_rBDZQ,5Ku4k3KgeWU736A0t-V-Bw,5.0,I absolutely love this place!! It has the cutest decor and an amazing menu! I recon s the cheese platter to share and the raspberry mojito!!,2017-06-06 22:03:07,0,0,1
163,xHvV3bYQ2PU9GGrmXY3_pA,atVh8viqTj-sqDJ35tAYVg,rlboU8QXJxnffsARK8awAw,5.0,"This is without a doubt the greatest menu in town. I sat there for 20 minutes because everything looked, sounded;  (and in prior visits), tasted so good...that I couldn't decide. It's fun, eclectic, fast, priced right and the owner is right there making sure everything is done the way it's supposed to be done. I like the Bagel Café, but I LOVE the Beach Café! After all, would I rather be waiting and jammed in ""at"" a Bagel, or would I rather be at Beach? It's a no brainer.",2018-04-15 14:30:12,0,0,0
164,JIWu-CQM21bfiXUWwZ885w,Zbjl53pR2W0jMrGFPM0Ssw,4pU8VNqs3Yt69tcfXVGyIg,1.0,Just ordered a Fuji apple chicken salad only to find out once I got home they forgot the chicken...annoying,2017-07-18 20:27:38,0,1,0
165,n5eJ9gSj3RT9k2QSI989EQ,DW0ZvWuYaSvMcB_3LG5RGg,cMZVJdi_fKG7rp1no_2ZvA,4.0,"Consistently good Chinese with a fair price and fast service.

I personally love the Spicy Korean sauce and if you are a Tofu lover, they sauté it great on the wok.

I recommend the spring rolls and vegetable wraps as well.

Great for a quick fix of PF Chang's style Chinese.",2014-02-23 22:18:34,1,0,0
166,t8ma0XKHQHYL6EnA5ChMlg,gHoP4eJimaMltfUlp6EP4Q,QeTQEQniqwaMf_ZsGBhaSQ,2.0,"The room and the vibe wasn't bad but I came in for lunch and there were about 10 people in the room. I got the chicken fettucine at lunch and it was gummy. Boo

They did remake the plate. Hope it's better.

So upon receiving the remade pasta plate, both the waitress AND I were surprised at the amazing improvement there was. Which had me beg the question: if you knew that the actual dish should (and could) look like what we ended up with,, why on earth would you even send that sub-par  plate of food.
 Makes me a little nervous about this place.

I do, however, like the little outdoor vibe for drinks, so my recommendation is, if you wanna go with some friends after work for a quick after work drink, it might be cute for a bit, but if you want food...it may be good, but it may not be.
Apparently the quality control is a bit iffy.",2010-10-05 19:13:05,0,0,0
167,nSjcfOFTUl0mVF-HEe88UA,VUtazCTIc0aoOrQprP_s-Q,U8qVnktRhDXXgfyh3QnzdQ,1.0,The service as well as the manager in this establishment are terrible..waited over and hour for our food and watched 4 other tables who ordered after us get there food first yet the waitress blamed the time on the kitchen staff..the manager was not helpful at  all was very ignorant wouldn't come back to this place if it was offering free food,2015-02-02 05:08:19,1,0,0
168,eSBKiSDX5iZoArsTvC8uvw,gHoP4eJimaMltfUlp6EP4Q,qewG3X2O4X6JKskxyyqFwQ,4.0,"Don't snooze on their 24-hour tavern! We stopped in the other night, and I was reminded that this is a solid option for late night dines. It is smoke-free, and as usual, we received A-plus service despite a pizza crust mishap. They have several TVs that are always on sports. They have a couple of new items on the menu, and while I stuck to my trusty Pear Arugula Pizza (holy arugula!), the husband got a new item, a white tuna salad sandwich. It came on beautiful bread, and he loved it. A 24-hour winner.",2011-09-26 02:00:21,10,3,6
169,bUJ2dSrETdf89A2_flS4Fg,VUtazCTIc0aoOrQprP_s-Q,xp3wnTCsIVUhnS5r1tXQzg,2.0,"MY friends really wanted to go, and we've been going to the places I wanted to go, so I had to compromise and go.

We had to wait about 10 minutes, finally when we got seated, we were placed right by the damn stage, which is where the loud speakers are at, and where the house band plays at.  It was so damn loud we couldn't even have a conversation, we were hungry, quiet and waiting for the waitress to bring us our waters.

We all ordered different things, and when we got them, the food was ""ok"" and they weren't even hot,  just warm.  Finally the service was slow.

I would come back to this place, but I will never eat here.   Maybe a night of drinnkkin at the bar singing bad country songs. (since they mostly play the new poppy crap).",2010-03-13 03:56:19,2,0,0
170,JJc_RW8rhTnQz5Z6skaJbQ,sOYsxYYFl03PhHmz_rBDZQ,bRynp8ENDTBSzSBNGhgqcw,1.0,"This review is for the service. One word, slow. Had to ask 5 times to get extra small plates. Water had to ask mutuel time before refill. Need more staff.",2016-06-23 01:19:19,2,0,0
